Yield,Fertilizer,Yield_per_Fertilizer,Pesticide,Yield_per_Pesticide
0.314545455,468367.4,6.715784552895866e-07,561.76,0.0005599285370976929
4.036,328254712.0,1.2295329975339393e-08,393708.8,1.0251231366939219e-05
0.336,6536.6,5.140286999357464e-05,7.84,0.04285714285714286
1.320909091,3136100.6,4.2119474451808085e-07,3761.44,0.0003511711182419499
0.252,31482.4,8.004472340101136e-06,37.76,0.006673728813559323
0.506666667,8404.2,6.028731669879345e-05,10.08,0.050264550297619046
0.399,89244.6,4.470858741033071e-06,107.04,0.003727578475336323
1.125,573486.6,1.9616848937708397e-06,687.84,0.0016355547801814375
10.15,303218.2,3.347424396028998e-05,363.68,0.027909150901891774
0.815555556,193696.8,4.210475113682828e-06,232.32,0.003510483626033058
1.038,12939.8,8.02176231471893e-05,15.52,0.06688144329896907
0.444,323094.8,1.374209674683715e-06,387.52,0.0011457473162675477
0.216666667,209571.4,1.0338560843702912e-06,251.36,0.00086197751034373
2.303333333,40040010.0,5.7525793150401306e-08,48024.0,4.796213003914709e-05
0.671,80973.8,8.286630984343083e-06,97.12,0.006908978583196047
0.467142857,91379.0,5.112146740498364e-06,109.6,0.004262252344890511
0.276666667,1200.6,0.00023044033566550057,1.44,0.1921296298611111
8.408,109788.2,7.658382230512933e-05,131.68,0.06385176184690157
0.423333333,3335.0,0.0001269365316341829,4.0,0.10583333325
0.37,232783.0,1.5894631480821193e-06,279.2,0.001325214899713467
1.791818182,1340803.4,1.3363765202266046e-06,1608.16,0.0011142039237389315
9.051666667,1811972.2,4.9954776717876795e-06,2173.28,0.004164979508852977
1.117142857,246123.0,4.538961645193663e-06,295.2,0.0037843592716802167
0.479,1168317.2,4.0999139617220393e-07,1401.28,0.000341830326558575
1.686363636,10481371.4,1.608915066209752e-07,12571.36,0.00013414329364523807
0.185,4268.8,4.333770614692653e-05,5.12,0.0361328125
0.337777778,478372.4,7.060979646819088e-07,573.76,0.0005887091780535415
0.657142857,992896.2,6.618444677298594e-07,1190.88,0.0005518128249697702
1.575,83508.4,1.886037811765044e-05,100.16,0.015724840255591056
13.81285714,359779.8,3.839253104259884e-05,431.52,0.03200977275676678
0.476666667,18942.8,2.5163474618324642e-05,22.72,0.02098004696302817
0.455,1635350.6,2.7822780020382173e-07,1961.44,0.00023197242841993638
1.500833333,48903372.8,3.0689771422064377e-08,58654.72,2.558759692314617e-05
0.565,40081764.2,1.40961859158884e-08,48074.08,1.1752695007371955e-05
0.869393939,26803928.6,3.2435317672052e-08,32148.64,2.704294610907335e-05
43.1125,1006236.2,4.284530808969107e-05,1206.88,0.03572227561977992
1.502894737,8500514.8,1.7680043766290484e-07,10195.52,0.0001474073649014469
0.328125,216908.4,1.5127353297520982e-06,260.16,0.0012612430811808116
0.309787234,18424274.2,1.681408074137325e-08,22098.08,1.4018739818119945e-05
0.448571429,82433596.2,5.441609364119917e-09,98870.88,4.536941807334981e-06
2.956666667,7157310.2,4.130974604118737e-07,8584.48,0.00034442000761839974
0.726666667,354268245.6,2.0511764066499784e-09,424909.44,1.7101683290444196e-06
0.910212766,26823805.2,3.393302177723838e-08,32172.48,2.8291656906772496e-05
0.286666667,3200132.6,8.957962148193484e-08,3838.24,7.468700941056317e-05
0.186666667,22011.0,8.48060819590205e-06,26.4,0.007070707083333334
1.122083333,70896230.4,1.5827122636410296e-08,85032.96,1.3195863498107085e-05
1.443846154,459696.4,3.1408689604704323e-06,551.36,0.0026186994957922228
0.497857143,6858761.0,7.258703765884246e-08,8226.4,6.051944264805991e-05
0.5075,14466429.6,3.5081220040638085e-08,17351.04,2.9248967208881998e-05
1.1325,112300122.0,1.008458387961502e-08,134692.8,8.408021809629023e-06
0.409574468,69453776.2,5.8970799056423376e-09,83302.88,4.916690371329298e-06
0.2172,13395494.4,1.621440713677578e-08,16066.56,1.3518761950286807e-05
12.21604167,5519558.4,2.2132280854207462e-06,6620.16,0.0018452789162195474
0.416595745,22631710.2,1.8407612209527146e-08,27144.48,1.5347346679693258e-05
11.41729167,7558844.2,1.510454689620405e-06,9066.08,0.0012593415974710127
0.21,60830.4,3.4522212577921563e-06,72.96,0.002878289473684211
0.675531915,84732745.2,7.97250122612574e-09,101628.48,6.647072897282337e-06
0.875,218097260.8,4.011971524953696e-09,261585.92,3.344981258930144e-06
0.341111111,57762.2,5.9054383489548535e-06,69.28,0.004923659223441109
0.568292683,609504.6,9.323845677292674e-07,731.04,0.0007773756333442767
0.415,41227937.0,1.0065989962097788e-08,49448.8,8.39251913089903e-06
0.194285714,388460.8,5.001423927459347e-07,465.92,0.00041699371995192305
0.857708333,692069595.2,1.2393382673488672e-09,830068.48,1.0332982804021181e-06
30.21326087,10287808.0,2.936802559884477e-06,12339.2,0.002448559134303682
0.301764706,82041.0,3.6782182811033506e-06,98.4,0.0030667144918699184
5.65173913,500516.8,1.1291807048234945e-05,600.32,0.009414544126465885
0.428888889,20943.8,2.047808368108939e-05,25.12,0.01707360226910828
0.908275862,87377.0,1.0394907836158257e-05,104.8,0.008666754408396947
0.33,75765730.6,4.35553115355295e-09,90873.44,3.6314240992747715e-06
0.179411765,830281.6,2.1608544016873312e-07,995.84,0.00018016123574068123
1.548958333,545518356.2,2.8394247698460857e-09,654294.88,2.367370401859174e-06
0.81125,154623940.0,5.2466002353839904e-09,185456.0,4.374352946251402e-06
0.742272727,171152200.0,4.336916072361326e-09,205280.0,3.615903775331255e-06
0.3196,1534100.0,2.0833061730004562e-07,1840.0,0.00017369565217391304
2.172962963,426266360.0,5.097664669105016e-09,511264.0,4.250177917866308e-06
0.808064516,180530220.0,4.476062323526776e-09,216528.0,3.731916962240449e-06
0.893076923,43928620.0,2.033018389833325e-08,52688.0,1.6950290825235346e-05
1.509032258,12019340.0,1.2555034286408404e-07,14416.0,0.00010467759836293007
1.378846154,169498040.0,8.134879636366297e-09,203296.0,6.7824558968204005e-06
0.9212,383778460.0,2.4003431563095023e-09,460304.0,2.0012861065730474e-06
0.417222222,9044520.0,4.612983574584389e-08,10848.0,3.846075055309734e-05
2.325357143,76184740.0,3.0522610472910984e-08,91376.0,2.544822648178953e-05
2.6852,11565780.0,2.3216765319762264e-07,13872.0,0.00019356978085351788
1.413684211,1827580.0,7.735279500760569e-07,2192.0,0.0006449289283759124
0.598181818,88150720.0,6.785898266060675e-09,105728.0,5.657742679328088e-06
0.3595,6309820.0,5.697468390540459e-08,7568.0,4.750264270613108e-05
0.580357143,18969480.0,3.059425682728256e-08,22752.0,2.5507961629746835e-05
0.496774194,23665160.0,2.0991795280488278e-08,28384.0,1.7501909315107102e-05
0.941818182,17115220.0,5.502810843214402e-08,20528.0,4.587968540530008e-05
0.482758621,1227280.0,3.9335654536862004e-07,1472.0,0.00032796101970108694
1.377241379,204809020.0,6.724515253283278e-09,245648.0,5.606564592424933e-06
2.486,5522760.0,4.50137250215472e-07,6624.0,0.00037530193236714977
0.677142857,30802060.0,2.1983687357274156e-08,36944.0,1.832889933412733e-05
0.412727273,11832580.0,3.488058166519897e-08,14192.0,2.908168496335964e-05
0.64,493580.0,1.296648972810892e-06,592.0,0.001081081081081081
0.56862069,8110720.0,7.0107301201373e-08,9728.0,5.845196237664474e-05
0.673684211,693680.0,9.711743325452658e-07,832.0,0.0008097165997596154
1.4975,355324240.0,4.214460572687076e-09,426176.0,3.5138065024778496e-06
74.23888889,145779520.0,5.09254584526002e-07,174848.0,0.00042459100984855414
0.681304348,14874100.0,4.5804744354280255e-08,17840.0,3.818970560538116e-05
0.723333333,23531760.0,3.073859894032576e-08,28224.0,2.56283068664966e-05
0.999090909,1480740.0,6.747240629685157e-07,1776.0,0.0005625511875
0.594242424,75210920.0,7.901012565728488e-09,90208.0,6.587469226676127e-06
1.782333333,167123520.0,1.0664766592996604e-08,200448.0,8.89174914691092e-06
0.796666667,107253.6,7.427878103858518e-06,128.64,0.006192993369092041
0.525,3735.2,0.00014055472263868068,4.48,0.1171875
0.896666667,958612.4,9.353797916655365e-07,1149.76,0.0007798729013011411
0.586666667,72569.6,8.084193202112179e-06,87.04,0.006740196082261029
6.446666667,531198.8,1.2136071593158717e-05,637.12,0.010118449690796082
0.48,10938.8,4.3880498775002745e-05,13.12,0.036585365853658534
1.504285714,2274203.2,6.614561592385412e-07,2727.68,0.0005514890727651338
4.596666667,586293.0,7.840220959486127e-06,703.2,0.006536784224971558
0.97,295347.6,3.284265726215483e-06,354.24,0.002738256549232159
0.62,967416.8,6.408819859237507e-07,1160.32,0.0005343353557639273
1.498571429,4349373.6,3.445487941068112e-07,5216.64,0.00028726755708655377
2.022857143,1540236.4,1.3133419928265558e-06,1847.36,0.0010949988865191409
1.812857143,8293478.0,2.1858828624130913e-07,9947.2,0.00018224798365369148
0.588333333,217842.2,2.70073169018675e-06,261.28,0.002251735046693203
0.991428571,350441.8,2.8290819502696315e-06,420.32,0.002358747076037305
2.344,12272.8,0.00019099146079134345,14.72,0.1592391304347826
0.665,92846.4,7.162367092315912e-06,111.36,0.005971623563218391
1.2425,82974.8,1.4974425970294595e-05,99.52,0.012484927652733119
1.2125,426880.0,2.8403766866566715e-06,512.0,0.0023681640625
0.4825,26680.0,1.808470764617691e-05,32.0,0.015078125
0.365,20010.0,1.824087956021989e-05,24.0,0.015208333333333332
1.2675,93380.0,1.3573570357678305e-05,112.0,0.011316964285714286
7.055,533600.0,1.322151424287856e-05,640.0,0.0110234375
1.11,193430.0,5.73851005531717e-06,232.0,0.00478448275862069
1.315714286,106720.0,1.232865710269865e-05,128.0,0.010279017859375
1.165,326830.0,3.5645442584830033e-06,392.0,0.002971938775510204
0.7475,1280640.0,5.836925287356323e-07,1536.0,0.00048665364583333335
1.835,8289476.0,2.2136501752342367e-07,9942.4,0.0001845630833601545
1.91,200100.0,9.545227386306847e-06,240.0,0.007958333333333333
1.13,60030.0,1.8823921372647007e-05,72.0,0.01569444444444444
1.147142857,1013840.0,1.1314831304742365e-06,1216.0,0.0009433740600328947
1.015,1089878.0,9.312968974509072e-07,1307.2,0.0007764687882496939
1.39,803068.0,1.730862143678991e-06,963.2,0.0014431063122923586
15.335,333500.0,4.5982008995502254e-05,400.0,0.038337500000000004
0.725,3675170.0,1.972697861595518e-07,4408.0,0.0001644736842105263
1.8275,22144400.0,8.252650783042213e-08,26560.0,6.880647590361445e-05
1.66,200100.0,8.295852073963019e-06,240.0,0.0069166666666666664
0.61125,869768.0,7.027736131934032e-07,1043.2,0.0005859375
0.987142857,1987660.0,4.966356705875251e-07,2384.0,0.000414069990352349
1.215,3535100.0,3.436960764900569e-07,4240.0,0.00028655660377358493
55.075,533600.0,0.0001032140179910045,640.0,0.0860546875
0.9375,133400.0,7.027736131934033e-06,160.0,0.005859375
0.766666667,160080.0,4.789272032733633e-06,192.0,0.0039930555572916665
23.09125,80040.0,0.0002884963768115942,96.0,0.24053385416666664
4.5625,13340.0,0.00034201649175412294,16.0,0.28515625
1.56375,153410.0,1.0193272928753015e-05,184.0,0.008498641304347826
0.948333333,800400.0,1.1848242541229385e-06,960.0,0.000987847221875
1.0,533600.0,1.8740629685157422e-06,640.0,0.0015625
3.5,2134400.0,1.6398050974512743e-06,2560.0,0.0013671875
4.037272727,80573600.0,5.010664444681633e-08,96640.0,4.177641480753312e-05
1.006666667,360180.0,2.794898847798323e-06,432.0,0.002330246914351852
0.9625,413540.0,2.3274652996082605e-06,496.0,0.001940524193548387
0.772,2921460.0,2.642514359258727e-07,3504.0,0.00022031963470319635
1.0,13340.0,7.496251874062968e-05,16.0,0.0625
3.560833333,20410200.0,1.7446342186749764e-07,24480.0,0.00014545887798202614
0.594285714,160080.0,3.7124294977511242e-06,192.0,0.0030952380937499997
0.779166667,1560780.0,4.992162040774485e-07,1872.0,0.0004162215101495727
1.181176471,3735200.0,3.1622844051188686e-07,4480.0,0.0002636554622767857
3.968,348174000.0,1.1396600550299562e-08,417600.0,9.50191570881226e-06
0.392727273,1093880.0,3.590222629538889e-07,1312.0,0.00029933481173780485
0.486666667,466900.0,1.0423359755836367e-06,560.0,0.0008690476196428572
4.4775,465299200.0,9.622840529276647e-09,558080.0,8.023043291284404e-06
0.7175,162881.4,4.405045634430942e-06,195.36,0.0036727067977067977
1.3425,148074.0,9.066412739576158e-06,177.6,0.007559121621621622
0.7425,13473.4,5.5108584321700544e-05,16.16,0.04594678217821782
1.0875,54560.6,1.9931965557563516e-05,65.44,0.01661827628361858
0.985,36018.0,2.7347437392414904e-05,43.2,0.022800925925925922
8.145,61097.2,0.00013331216487825955,73.28,0.1111490174672489
0.995,283208.2,3.5133163517158047e-06,339.68,0.002929227508243052
0.6,43088.2,1.3924926081850715e-05,51.68,0.011609907120743035
7.56,126596.6,5.97172435910601e-05,151.84,0.04978925184404636
0.4975,48824.4,1.0189577342476302e-05,58.56,0.008495560109289617
0.5625,32282.8,1.742413917008438e-05,38.72,0.014527376033057851
0.7075,134467.2,5.2615061516860614e-06,161.28,0.004386780753968254
0.66,185292.6,3.5619339358398553e-06,222.24,0.0029697624190064796
0.6925,85909.6,8.060798793150009e-06,103.04,0.006720690993788819
0.725,193563.4,3.7455428040631648e-06,232.16,0.0031228463128876636
2.4375,33736459.8,7.225120876494576e-08,40463.52,6.023944530777352e-05
0.5,236918.4,2.110431270851061e-06,284.16,0.0017595720720720719
49.0375,127930.6,0.000383313296427907,153.44,0.3195874608967675
0.5825,117658.8,4.950755914559727e-06,141.12,0.004127692743764172
0.5925,54160.4,1.0939727180744603e-05,64.96,0.009120997536945815
1.88,136468.2,1.3776103150770653e-05,163.68,0.011485826001955033
0.910869565,49121882.0,1.8543051037824652e-08,58916.8,1.54602688027863e-05
1.394516129,116988998.6,1.1920062105737181e-08,140316.64,9.938351780658374e-06
1.986571429,20716753.2,9.589202563845768e-08,24847.68,7.994997637606408e-05
0.577931034,746239.6,7.744577398465587e-07,895.04,0.0006457041405970684
0.247272727,568284.0,4.351217472249791e-07,681.6,0.0003627827567488263
0.964461538,2088777.2,4.61734998830895e-07,2505.28,0.0003849715552752586
2.035333333,120060.0,1.6952634790937866e-05,144.0,0.014134259256944445
0.908695652,67337251.8,1.3494694655774474e-08,80764.32,1.1251201669251966e-05
0.627735849,13204065.4,4.7541104196590843e-08,15836.96,3.9637395623907624e-05
0.842363636,316158.0,2.6643755211002094e-06,379.2,0.0022214230907172997
0.829666667,28232776.0,2.9386648588859986e-08,33862.4,2.4501118260962012e-05
0.265348837,4037617.8,6.571915672652326e-08,4842.72,5.4793346920738754e-05
1.360289855,108332539.2,1.2556613784235937e-08,129934.08,1.0469076742606713e-05
2.78,483841.8,5.745679682904618e-06,580.32,0.004790460435621725
1.430714286,2925462.0,4.89055843487285e-07,3508.8,0.0004077503095075239
0.750869565,67665149.0,1.1096843442996039e-08,81157.6,9.251993220597947e-06
0.191636364,4146338.8,4.621821159428651e-08,4973.12,3.853443391673638e-05
0.616896552,4215440.0,1.4634214981117038e-07,5056.0,0.00012201276740506329
13.97314286,1313456.4,1.0638451995818058e-05,1575.36,0.008869809351513306
13.49166667,1562914.4,8.632377224242096e-06,1874.56,0.007197244510711848
1.063285714,42654916.8,2.4927623677840583e-08,51160.32,2.0783406241399587e-05
20.87428571,67348057.2,3.0994636783672503e-07,80777.28,0.0002584177841838695
1.005142857,83699295.4,1.200897632646021e-08,100388.96,1.0012484012186201e-05
1.962,759117902.6,2.5845787502574966e-09,910486.24,2.154892533027188e-06
2.152142857,2514456.6,8.559077364866825e-07,3015.84,0.0007136130752957716
0.191,337902.2,5.652523126514121e-07,405.28,0.0004712791156731149
0.159833333,20397527.0,7.835917216827314e-09,24464.8,6.533195979529774e-06
0.608076923,1741270.2,3.4921456934139233e-07,2088.48,0.00029115764718838584
0.676428571,644855.6,1.0489613038950116e-06,773.44,0.0008745714871224658
49.74928571,290676865.8,1.711497940267113e-07,348637.92,0.00014269614076977056
2.062972973,1738735.6,1.1864788257628128e-06,2085.44,0.0009892267209797453
13.46731343,2457761.6,5.4795035572205215e-06,2947.84,0.0045685360908326094
5.514615385,3328463.4,1.6568051747241686e-06,3992.16,0.0013813613144262756
2.492222222,66166.4,3.766597883517919e-05,79.36,0.03140400985383065
3.044545455,182491.2,1.6683245301691258e-05,218.88,0.013909655770285089
0.515294118,45636406.8,1.1291294695006532e-08,54736.32,9.414116951961695e-06
0.57245614,6840885.4,8.368158601224339e-08,8204.96,6.976952233770793e-05
2.723571429,1215924992.0,2.239917303221283e-09,1458380.8,1.8675310515607447e-06
0.801666667,391128.8,2.0496232110752265e-06,469.12,0.00170887335223397
0.95,5602.8,0.00016955807810380523,6.72,0.14136904761904762
1.125384615,3295513.6,3.414899016044115e-07,3952.64,0.0002847172054626781
0.3025,756511.4,3.998617866168309e-07,907.36,0.00033338476459178273
5.487916667,329231.2,1.666888395449763e-05,394.88,0.0138976819970624
0.519166667,100850.4,5.147889021758962e-06,120.96,0.004292052471891535
0.792,206236.4,3.8402532239701625e-06,247.36,0.003201811125485123
0.749090909,1200733.4,6.238611410326389e-07,1440.16,0.0005201442263359626
1.223846154,3735200.0,3.276521080531163e-07,4480.0,0.0002731799450892857
1.636666667,10938.8,0.00014962031182579443,13.12,0.12474593498475611
0.500769231,1450458.2,3.4524899166346195e-07,1739.68,0.0002878513467994114
0.416666667,1067.2,0.0003904297854197901,1.28,0.32552083359375
0.316666667,1867.6,0.00016955807828228744,2.24,0.14136904776785714
0.38,1067.2,0.000356071964017991,1.28,0.296875
5.836923077,263598.4,2.2143241677491213e-05,316.16,0.018461927748608296
0.425,12406.2,3.4257065015879156e-05,14.88,0.028561827956989246
1.128181818,9349605.8,1.2066624434583113e-07,11213.92,0.00010060548122333671
0.721666667,115391.0,6.254098387222574e-06,138.4,0.005214354530346821
0.753636364,1590128.0,4.7394698036887595e-07,1907.2,0.0003951532948825503
0.713076923,520660.2,1.3695629567998476e-06,624.48,0.001141873115231873
9.379090909,1005702.6,9.325908980448097e-06,1206.24,0.0077754766124486
7.861538462,892846.2,8.805030991899837e-06,1070.88,0.007341194589496489
1.544545455,16341233.2,9.451829223023389e-08,19599.68,7.88046261469575e-05
0.548461538,1604268.4,3.4187642042939946e-07,1924.16,0.0002850394655330118
1.709230769,34657987.0,4.931708148543076e-08,41568.8,4.111811668847789e-05
3.423333333,1649357.6,2.075555557509178e-06,1978.24,0.0017304944460732772
0.243846154,261597.4,9.321428806249604e-07,313.76,0.0007771741267210608
1.133333333,1315724.2,8.61376064223794e-07,1578.08,0.0007181722935465883
62.12857143,16345902.2,3.800865236426045e-06,19605.28,0.0031689713908702147
0.96,6003.0,0.00015992003998001,7.2,0.13333333333333333
3.0,1600.8,0.0018740629685157421,1.92,1.5625
1.91,29748.2,6.42055653787456e-05,35.68,0.05353139013452914
0.686923077,1521960.6,4.51340906591143e-07,1825.44,0.0003763054808703655
0.63,39753.2,1.5847780807582787e-05,47.68,0.013213087248322148
1.673846154,49747394.6,3.3646910907772444e-08,59667.04,2.8053111969355277e-05
0.574,20010.0,2.868565717141429e-05,24.0,0.023916666666666666
0.3175,157945.6,2.0101857854856356e-06,189.44,0.0016759923986486487
1.472272727,2398215.842,6.139033448182851e-07,2876.4208,0.0005118419137422452
0.88,1991958.148,4.417763500119481e-07,2389.1552,0.0003683310318224617
1.367272727,10182063.15,1.3428248350630197e-07,12212.3696,0.00011195802057939682
0.653076923,590307.006,1.1063343588370013e-06,708.0144,0.00092240627168035
6.168947368,394725.264,1.5628458400372365e-05,473.4336,0.01303022719131046
7.252272727,2153478.868,3.3677009023707777e-06,2582.8832,0.0028078206273516354
11.36809524,2708979.146,4.196449890279074e-06,3249.1504,0.0034987900960201782
0.822222222,4075386.008,2.0175321316458718e-07,4888.0192,0.00016821174147597457
0.843,959266.06,8.787968585065961e-07,1150.544,0.0007326968807798745
0.899047619,24455310.88,3.676287835438058e-08,29331.7072,3.065104983047151e-05
1.306363636,135365134.1,9.650665547562146e-09,162356.9824,8.046242401706525e-06
42.17714286,128975.122,0.00032701766205733845,154.6928,0.2726509757403059
1.432727273,7316419.048,1.958235666383334e-07,8775.3152,0.0001632678986847105
1.255833333,4025288.64,3.1198590841922827e-07,2532.69,0.0004958496037809602
1.12,423398.4,2.6452627123768066e-06,266.4,0.004204204204204205
1.023333333,2078228.16,4.92406634024245e-07,1307.61,0.0007825982770092001
0.99,26462.4,3.7411572646471974e-05,16.65,0.05945945945945946
1.227666667,338146.56,3.63057565039254e-06,212.76,0.005770194900357211
1.587142857,360746.88,4.399602449784181e-06,226.98,0.006992434826856991
1.624615385,111571.2,1.4561243268872254e-05,70.2,0.023142669301994302
0.962352941,8754763.2,1.0992335475161683e-07,5508.45,0.00017470485181856967
0.495,248031.36,1.995715380506723e-06,156.06,0.0031718569780853517
1.063846154,343152.96,3.1002097548568424e-06,215.91,0.004927266703719142
8.455,18873984.96,4.479711103891862e-07,11875.41,0.00071197541811188
0.844054054,13902772.8,6.071120244445051e-08,8747.55,9.649033775171335e-05
0.844054054,3712889.28,2.273307902141375e-07,2336.13,0.00036130440258033583
1.592631579,35043798.72,4.5446887528521914e-08,22049.37,7.223025324533082e-05
3.186388889,29504288.64,1.0799748226026031e-07,18563.94,0.00017164399847230706
3.203714286,27065170.56,1.1837037120818351e-07,17029.26,0.00018812997664020633
0.757105263,23426089.92,3.231889169663018e-08,14739.57,5.136549186984424e-05
8.0805,2720477.76,2.9702503430867973e-06,1711.71,0.004720717878612616
0.674411765,1228284.48,5.490680505871083e-07,772.83,0.0008726521550664441
0.639428571,23267458.56,2.7481667984971367e-08,14639.76,4.367753098411449e-05
8.775714286,2117707.2,4.143969612985213e-06,1332.45,0.006586149038237832
0.755217391,594903.36,1.2694791150616462e-06,374.31,0.0020176254735379765
0.604210526,166069.44,3.63830049646702e-06,104.49,0.005782472255718251
0.957567568,3399774.72,2.8165618220727284e-07,2139.12,0.0004476455589214256
7.518157895,8630175.36,8.711477555654211e-07,5430.06,0.0013845441661786424
5.246486486,13101176.64,4.0045918242042726e-07,8243.19,0.000636463127260199
0.782307692,1635662.4,4.782818826183204e-07,1029.15,0.0007601493387747169
0.99,12196305.6,8.117212149882502e-08,7673.85,0.0001290095584354659
1.230344828,78224570.88,1.5728367879286984e-08,49218.48,2.4997619349480113e-05
1.641,15094439.04,1.0871553395600716e-07,9497.34,0.00017278522196741402
1.545789474,406644840.0,3.8013256826276214e-09,255858.75,6.041573618256167e-06
0.815,30753.6,2.6500962488944384e-05,19.35,0.0421188630490956
6.622608696,480328.32,1.3787670683252655e-05,302.22,0.02191320460591622
0.824482759,328705.92,2.5082686645862663e-06,206.82,0.003986474997582439
0.765769231,1120432.32,6.834587126155018e-07,704.97,0.0010862437139169043
38.28870968,16006462.08,2.3920782424394432e-06,10071.18,0.003801809686650422
1.43037037,3154318.08,4.5346421436356854e-07,1984.68,0.0007207057913618315
13.83166667,348588.48,3.967906991648147e-05,219.33,0.06306326845392787
13.97842105,189384.96,7.380956254393168e-05,119.16,0.11730799806982209
1.153,373334.4,3.0883840331884766e-06,234.9,0.004908471690080886
0.747352941,3067492.8,2.4363641244732507e-07,1930.05,0.00038721947151628197
1.984473684,308729668.8,6.427868405759128e-09,194251.05,1.0216025519553176e-05
0.562777778,7035422.4,7.999203828898744e-08,4426.65,0.00012713401285396406
0.3775,17307.84,2.1810924991217854e-05,10.89,0.03466483011937557
33.81733333,44056.32,0.0007675932381551613,27.72,1.2199615198412699
0.958571429,455153.28,2.1060409121955575e-06,286.38,0.0033472010231161394
0.218333333,5578.56,3.913793756811793e-05,3.51,0.06220322877492877
0.0,11014.08,0.0,6.93,0.0
0.580588235,434126.4,1.337371408419299e-06,273.15,0.0021255289584477394
1.25,3576.0,0.00034955257270693514,2.25,0.5555555555555556
0.508333333,860099.52,5.91016877907338e-07,541.17,0.0009393228246207294
2.917692308,134600.64,2.1676659992107018e-05,84.69,0.03445143828078876
1.2475,265625.28,4.696465637607986e-06,167.13,0.007464249386704961
0.787777778,33966707.52,2.319264466643248e-08,21371.67,3.686084325651669e-05
1.334705882,4297922.88,3.105467267016201e-07,2704.23,0.0004935622643044415
0.288888889,7053016.32,4.095962293193729e-08,4437.72,6.509849404649233e-05
0.270909091,325129.92,8.332333456115021e-07,204.57,0.0013242855306252138
1.261111111,766837.44,1.6445612136517488e-06,482.49,0.0026137559555638457
0.373125,55437297.6,6.730576996956648e-09,34880.85,1.0697130373829767e-05
0.2925,6807845.76,4.296513321711918e-08,4283.46,6.828591839307475e-05
1.263888889,14214600.0,8.891484030503848e-08,8943.75,0.00014131531952480783
0.32,2195520.96,1.4575128446963222e-07,1381.41,0.00023164737478373546
2.020666667,198825.6,1.0163010532848888e-05,125.1,0.0161524114068745
0.252222222,1320259.2,1.9103992761421395e-07,830.7,0.0003036261249548573
0.232142857,997274.88,2.327772028109241e-07,627.48,0.0003699605676674954
0.176875,10138103.04,1.744655773394073e-08,6378.84,2.7728395758476462e-05
5.273125,619649.28,8.509854154918085e-06,389.88,0.013524994870216477
0.225625,366611.52,6.154334702848399e-07,230.67,0.0009781289287727056
0.233888889,967093.44,2.418472500444218e-07,608.49,0.00038437589607060097
0.34125,2416231.68,1.4123231758967749e-07,1520.28,0.0002244652300891941
1.342857143,98697.6,1.3605773017783613e-05,62.1,0.021624108582930755
4.63,1443702.72,3.207031430958307e-06,908.37,0.005097041954269735
0.2725,1299375.36,2.0971615161303352e-07,817.56,0.00033330887029698133
0.354444444,7436935.68,4.766001203334329e-08,4679.28,7.574764579166026e-05
1.198333333,561977697.6,2.1323503372422798e-09,353593.35,3.3890154693237302e-06
0.29875,106564.8,2.8034585529180367e-06,67.05,0.004455630126771067
0.301176471,205119.36,1.4682986091610272e-06,129.06,0.0023336159228265923
0.298333333,2856794.88,1.0442938521368394e-07,1797.48,0.000165973102899615
0.199444444,26002526.4,7.67019484691303e-09,16360.65,1.2190496343360442e-05
1.242857143,11695522.56,1.0626777355384793e-07,7358.76,0.000168894914768249
2.77875,1292223.36,2.1503635408664953e-06,813.06,0.003417644454283817
0.341176471,650832.0,5.242158821324089e-07,409.5,0.0008331537753357753
5.593888889,383776.32,1.457590944902489e-05,241.47,0.023165978750983557
0.506666667,3862.08,0.00013119010144792444,2.43,0.20850480123456788
0.975625,125160.0,7.795022371364653e-06,78.75,0.012388888888888889
0.298888889,15174541.44,1.969673285890081e-08,9547.74,3.1304674090413016e-05
0.236153846,669284.16,3.5284541322478033e-07,421.11,0.0005607889767519175
1.15,13565055.36,8.477665365016247e-08,8535.06,0.00013473836153465822
0.97,38062944.0,2.5484103384120787e-08,23949.0,4.050273497849597e-05
1.25952381,75625248.0,1.665480568076947e-08,47583.0,2.6470037828636276e-05
2.4865,24974784.0,9.956042062265683e-08,15714.0,0.00015823469517627594
72.95916667,4033728.0,1.8087279724859983e-05,2538.0,0.02874671657604413
2.020434783,62065056.0,3.255349971810224e-08,39051.0,5.173836221863716e-05
3.120434783,336658944.0,9.268830781456974e-09,211824.0,1.4731261721995618e-05
0.96,1058496.0,9.069472156720478e-07,666.0,0.0014414414414414415
5.214,4849056.0,1.0752608342737226e-06,3051.0,0.0017089478859390365
1.006923077,25089216.0,4.013370035157735e-08,15786.0,6.37858277587736e-05
1.3696,256814016.0,5.3330422588773345e-09,161586.0,8.475981830109044e-06
1.8025,16020480.0,1.1251223434004475e-07,10080.0,0.00017881944444444445
0.506666667,21513216.0,2.3551414488656646e-08,13536.0,3.743104809397163e-05
1.2955,17765568.0,7.292195780061747e-08,11178.0,0.00011589729826444803
0.9475,7152000.0,1.324804250559284e-07,4500.0,0.00021055555555555554
1.478333333,59919456.0,2.4672008587661407e-08,37701.0,3.921204564865653e-05
0.454,23172480.0,1.9592205927030686e-08,14580.0,3.1138545953360766e-05
0.321875,6722880.0,4.787754652767862e-08,4230.0,7.609338061465721e-05
